,date,league,matchweek,home_team_id,home_team,home_manager,home_formation,home_goals,home_xg,away_xg,away_goals,away_team,away_manager,away_formation,away_team_id,home_team_form,home_team_league_pos,home_team_points_diff,home_team_home_form,home_team_home_league_pos,home_team_home_points_diff,home_team_average_goals_form,home_team_average_xg_form,home_team_average_goals_form_against,home_team_average_xg_form_against,away_team_form,away_team_league_pos,away_team_points_diff,away_team_away_form,away_team_away_league_pos,away_team_away_points_diff,away_team_average_goals_form,away_team_average_xg_form,away_team_average_goals_form_against,away_team_average_xg_form_against
61,"Saturday September 28, 2024",La Liga ,8,03c57e2b,Osasuna,Vicente Moreno,4-3-3,4,2.2,0.8,2,Barcelona,Hansi Flick,4-3-3,206d90db,LWLWD,6.0,4,WWW,2.0,3,2.0,1.1333333333333333,1.0,1.0333333333333334,WWWWW,1.0,0,WWW,1.0,0,3.6666666666666665,2.4,1.0,1.3
62,"Sunday August 18, 2024",La Liga ,1,2aa12281,Mallorca,Jagoba Arrasate,4-3-3,1,1.0,0.6,1,Real Madrid,Carlo Ancelotti,4-3-3,53a2f082,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
63,"Sunday August 18, 2024",La Liga ,1,e31d1cd9,Real Sociedad,Imanol Alguacil,4-3-3,1,1.1,1.1,2,Rayo Vallecano,Iñigo Pérez,4-4-2,98e8af82,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
64,"Sunday August 25, 2024",La Liga ,2,7c6f2c78,Leganés,Borja Jiménez,4-1-4-1,2,1.5,0.9,1,Las Palmas,Luis Carrión,4-2-3-1,0049d422,D,5.0,1,,1.0,0,,,,,D,5.0,1,,12.0,0,,,,
65,"Sunday August 25, 2024",La Liga ,2,8d6fd021,Alavés,Luis García,4-4-2,0,0.2,1.5,0,Real Betis,Manuel Pellegrini,4-2-3-1,fc536746,L,17.0,-3,,8.0,1,,,,,D,5.0,1,,5.0,-2,,,,
66,"Sunday August 25, 2024",La Liga ,2,db3b9613,Atlético Madrid,Diego Simeone,5-3-2,3,1.2,0.7,0,Girona,Michel,4-3-3,9024a00a,D,5.0,-2,,1.0,0,,,,,D,5.0,-2,D,5.0,-2,1.0,1.6,1.0,1.4
67,"Sunday August 25, 2024",La Liga ,2,53a2f082,Real Madrid,Carlo Ancelotti,4-2-3-1,3,2.1,0.4,0,Valladolid,Paulo Pezzolano,4-1-4-1,17859612,D,5.0,1,,1.0,0,,,,,W,1.0,0,,12.0,0,,,,
68,"Sunday November 10, 2024",La Liga ,13,2aa12281,Mallorca,Jagoba Arrasate,4-4-2,0,0.6,0.6,1,Atlético Madrid,Diego Simeone,4-4-1-1,db3b9613,WLWDL,8.0,-5,WWD,12.0,-4,0.6666666666666666,1.2333333333333334,0.0,0.6,DDWLW,4.0,-1,WDL,3.0,5,0.6666666666666666,0.5333333333333333,0.6666666666666666,1.4666666666666668
69,"Sunday November 10, 2024",La Liga ,13,17859612,Valladolid,Paulo Pezzolano,5-4-1,1,0.6,1.4,1,Athletic Club,Ernesto Valverde,4-2-3-1,2b390eca,LLWLL,19.0,-4,LLL,18.0,-3,1.0,1.3666666666666665,2.0,1.9000000000000001,DLWDD,6.0,-5,WLD,7.0,-7,1.0,1.6666666666666667,0.6666666666666666,1.0999999999999999
70,"Sunday November 10, 2024",La Liga ,13,fc536746,Real Betis,Manuel Pellegrini,4-4-1-1,2,1.4,1.3,2,Celta Vigo,Claudio Giráldez,3-4-3,f25da7fb,WLWWD,6.0,-3,LWW,4.0,-2,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,DWLLW,9.0,-5,LWL,14.0,-2,0.6666666666666666,1.0,2.0,1.2
71,"Sunday November 10, 2024",La Liga ,13,e31d1cd9,Real Sociedad,Imanol Alguacil,4-1-4-1,1,1.8,0.6,0,Barcelona,Hansi Flick,4-2-3-1,206d90db,WDWLW,11.0,-4,WDL,17.0,-6,1.3333333333333333,2.0,1.0,0.7666666666666666,LWWWW,1.0,0,LWW,1.0,0,3.0,2.0333333333333337,1.3333333333333333,1.4666666666666668
72,"Sunday November 10, 2024",La Liga ,13,7848bd64,Getafe,Pepe Bordalás,4-2-3-1,0,0.6,0.2,1,Girona,Michel,4-2-3-1,9024a00a,WDDDL,16.0,-14,WDD,15.0,-13,1.3333333333333333,1.7000000000000002,0.6666666666666666,0.5,DWLLW,11.0,-4,LDL,7.0,-2,0.3333333333333333,0.6,1.3333333333333333,0.6
73,"Sunday November 3, 2024",La Liga ,12,db3b9613,Atlético Madrid,Diego Simeone,4-4-2,2,1.6,0.0,0,Las Palmas,Diego Martínez ,4-3-3,0049d422,WDDWL,4.0,-1,WDW,4.0,-4,2.3333333333333335,2.9333333333333336,0.6666666666666666,0.39999999999999997,DLLWW,18.0,3,LLW,10.0,6,1.6666666666666667,0.9666666666666667,2.3333333333333335,2.1
74,"Sunday November 3, 2024",La Liga ,12,206d90db,Barcelona,Hansi Flick,4-2-3-1,3,1.8,0.9,1,Espanyol,Manolo González,4-1-4-1,a8661628,WLWWW,1.0,0,WWW,3.0,0,4.333333333333333,3.466666666666667,0.3333333333333333,0.7333333333333334,LLWLL,15.0,1,LLL,20.0,1,0.6666666666666666,0.3333333333333333,3.0,2.6
75,"Sunday November 3, 2024",La Liga ,12,2b390eca,Athletic Club,Ernesto Valverde,4-2-3-1,1,4.0,0.9,1,Real Betis,Manuel Pellegrini,4-4-2,fc536746,WDLWD,5.0,-3,WDW,7.0,0,2.6666666666666665,1.3333333333333333,1.0,0.8666666666666667,DWLWW,5.0,-4,DLW,10.0,-3,1.0,1.5333333333333332,1.0,1.4666666666666668
76,"Sunday November 3, 2024",La Liga ,12,ad2be733,Sevilla,García Pimienta,4-2-3-1,0,1.1,1.4,2,Real Sociedad,Imanol Alguacil,4-1-4-1,e31d1cd9,WDWLW,10.0,0,WWW,12.0,-3,1.3333333333333333,1.6333333333333335,0.3333333333333333,0.7666666666666666,LWDWL,12.0,-4,DLW,4.0,2,0.3333333333333333,1.2333333333333332,0.3333333333333333,0.8666666666666667
77,"Sunday October 20, 2024",La Liga ,10,db3b9613,Atlético Madrid,Diego Simeone,4-1-2-1-2,3,4.4,0.3,1,Leganés,Borja Jiménez,4-4-1-1,7c6f2c78,WDWDD,3.0,-1,DWD,4.0,-4,1.3333333333333333,2.2333333333333334,0.3333333333333333,0.5,LDLDD,16.0,1,LDD,14.0,3,0.6666666666666666,0.5333333333333333,1.3333333333333333,1.5
78,"Sunday October 20, 2024",La Liga ,10,2a8183b3,Villarreal,Marcelino,4-2-3-1,1,0.9,1.9,1,Getafe,Pepe Bordalás,4-4-2,7848bd64,WLWWL,3.0,2,WLW,8.0,2,2.6666666666666665,2.8666666666666667,3.0,2.5,LDLWD,16.0,-10,LLL,18.0,-4,0.3333333333333333,0.7666666666666666,1.3333333333333333,1.9666666666666668
79,"Sunday October 20, 2024",La Liga ,10,206d90db,Barcelona,Hansi Flick,4-2-3-1,5,3.8,1.0,1,Sevilla,García Pimienta,4-2-3-1,ad2be733,WWWLW,1.0,0,WWW,3.0,0,3.3333333333333335,2.8000000000000003,0.3333333333333333,0.7333333333333334,WLWDW,10.0,-3,DLD,10.0,3,0.6666666666666666,0.7666666666666666,1.0,1.3333333333333333
80,"Sunday October 20, 2024",La Liga ,10,2aa12281,Mallorca,Jagoba Arrasate,4-4-2,1,2.0,0.6,0,Rayo Vallecano,Iñigo Pérez,4-4-2,98e8af82,LWWWL,6.0,-6,DLW,12.0,-4,0.6666666666666666,0.7999999999999999,0.6666666666666666,1.0333333333333334,WDDDW,8.0,5,LDW,7.0,7,1.0,1.0999999999999999,1.0,1.8666666666666665
81,"Sunday October 27, 2024",La Liga ,11,7848bd64,Getafe,Pepe Bordalás,4-4-2,1,2.2,0.7,1,Valencia,Rubén Baraja,5-4-1,dcc91a7b,DLWDD,16.0,-12,DWD,15.0,-13,1.3333333333333333,1.4666666666666668,0.6666666666666666,0.4666666666666666,WDLDL,19.0,-4,LLD,18.0,2,0.0,0.46666666666666673,2.0,2.433333333333333
82,"Sunday October 27, 2024",La Liga ,11,7c6f2c78,Leganés,Borja Jiménez,3-4-3,3,1.6,0.9,0,Celta Vigo,Claudio Giráldez,3-4-3,f25da7fb,DLDDL,17.0,1,LLD,9.0,-2,0.0,0.6666666666666666,1.0,0.9333333333333332,LLDWL,9.0,-5,LLW,14.0,-2,1.3333333333333333,1.2666666666666666,2.0,0.9666666666666667
83,"Sunday October 27, 2024",La Liga ,11,fc536746,Real Betis,Manuel Pellegrini,4-4-2,1,1.9,0.5,0,Atlético Madrid,Diego Simeone,4-4-2,db3b9613,LDWLW,7.0,-4,WLW,4.0,-2,1.3333333333333333,1.7333333333333334,0.6666666666666666,0.5333333333333333,DWDDW,3.0,-1,DWD,3.0,5,1.0,0.5333333333333333,0.6666666666666666,1.4000000000000001
84,"Sunday October 27, 2024",La Liga ,11,e31d1cd9,Real Sociedad,Imanol Alguacil,4-1-4-1,0,1.6,1.0,2,Osasuna,Vicente Moreno,4-3-3,03c57e2b,DLWDW,11.0,-1,LWD,17.0,-6,1.3333333333333333,1.8333333333333333,1.0,1.2,WDWDL,7.0,5,LDD,13.0,5,0.6666666666666666,0.3666666666666667,1.3333333333333333,1.0333333333333334
85,"Sunday October 6, 2024",La Liga ,9,9024a00a,Girona,Michel,4-2-3-1,2,1.9,3.1,1,Athletic Club,Ernesto Valverde,4-3-3,2b390eca,WLLDD,12.0,-7,WLD,9.0,1,1.6666666666666667,1.9000000000000001,1.3333333333333333,0.7999999999999999,LWWWD,5.0,2,LWW,7.0,-7,2.0,1.3333333333333333,1.3333333333333333,1.3666666666666665
86,"Sunday October 6, 2024",La Liga ,9,ad2be733,Sevilla,García Pimienta,4-2-3-1,1,1.4,0.6,0,Real Betis,Manuel Pellegrini,4-2-3-1,fc536746,LWLWD,12.0,-3,LWW,12.0,-3,1.0,1.4666666666666668,1.0,1.2,LWLDW,8.0,-4,DLD,10.0,-3,0.3333333333333333,1.3333333333333333,1.0,1.2
87,"Sunday October 6, 2024",La Liga ,9,e31d1cd9,Real Sociedad,Imanol Alguacil,4-1-4-1,1,1.0,0.5,1,Atlético Madrid,Diego Simeone,5-4-1,db3b9613,DLDLW,14.0,1,LLW,17.0,-6,1.3333333333333333,1.8333333333333333,1.3333333333333333,1.5666666666666667,WWDWD,4.0,-2,WDW,3.0,5,1.0,0.9333333333333332,0.3333333333333333,1.1666666666666667
88,"Sunday October 6, 2024",La Liga ,9,8d6fd021,Alavés,Luis García,4-2-3-1,0,0.7,2.7,3,Barcelona,Hansi Flick,4-2-3-1,206d90db,WLWLL,9.0,-5,DWW,9.0,1,1.3333333333333333,1.1,0.3333333333333333,0.9,WWWWL,1.0,0,WWL,1.0,0,3.6666666666666665,2.1999999999999997,2.0,1.9000000000000001
89,"Sunday September 1, 2024",La Liga ,4,7848bd64,Getafe,Pepe Bordalás,4-2-3-1,0,0.6,0.0,0,Real Sociedad,Imanol Alguacil,4-4-1-1,e31d1cd9,DDL,15.0,-4,D,15.0,-6,0.0,0.5,0.0,0.2,LWL,14.0,2,W,5.0,2,1.0,0.7,0.0,1.6
90,"Sunday September 1, 2024",La Liga ,4,53a2f082,Real Madrid,Carlo Ancelotti,4-3-3,2,2.4,0.6,0,Real Betis,Manuel Pellegrini,4-2-3-1,fc536746,DWD,4.0,-1,W,1.0,0,3.0,2.1,0.0,0.4,DDW,4.0,-1,D,11.0,-4,0.0,1.5,0.0,0.2
91,"Sunday September 1, 2024",La Liga ,4,8d6fd021,Alavés,Luis García,4-4-2,2,2.0,0.7,0,Las Palmas,Luis Carrión,4-5-1,0049d422,LDW,8.0,-2,D,4.0,1,0.0,0.2,0.0,1.5,DLD,15.0,2,L,17.0,0,1.0,0.9,2.0,1.5
92,"Sunday September 1, 2024",La Liga ,4,03c57e2b,Osasuna,Vicente Moreno,4-1-4-1,3,0.9,1.7,2,Celta Vigo,Claudio Giráldez,3-4-3,f25da7fb,DWL,8.0,0,DW,4.0,3,1.0,1.15,0.5,0.8,WWL,3.0,3,L,17.0,-6,3.0,2.7,4.0,3.6
93,"Sunday September 1, 2024",La Liga ,4,ad2be733,Sevilla,García Pimienta,4-2-3-1,0,0.9,1.9,2,Girona,Michel,4-3-3,9024a00a,DLD,15.0,-4,L,15.0,-3,1.0,1.0,2.0,0.9,DLW,8.0,-2,DL,8.0,-2,0.5,1.15,2.0,1.2999999999999998
94,"Sunday September 15, 2024",La Liga ,5,db3b9613,Atlético Madrid,Diego Simeone,5-3-2,3,3.1,0.1,0,Valencia,Rubén Baraja,4-4-2,dcc91a7b,DWDW,2.0,-4,WD,5.0,-4,1.5,1.75,0.0,0.6499999999999999,LLLD,20.0,-2,LL,18.0,0,0.5,0.5,2.0,1.35
95,"Sunday September 15, 2024",La Liga ,5,f25da7fb,Celta Vigo,Claudio Giráldez,3-4-3,3,1.8,0.5,1,Valladolid,Paulo Pezzolano,5-3-2,17859612,WWLL,8.0,0,WW,4.0,0,2.5,1.05,1.0,1.25,WLDL,12.0,-2,LL,18.0,0,0.0,0.45,5.0,3.4000000000000004
96,"Sunday September 15, 2024",La Liga ,5,0049d422,Las Palmas,Luis Carrión,4-5-1,2,1.4,1.7,3,Athletic Club,Ernesto Valverde,4-2-3-1,2b390eca,DLDL,18.0,2,DD,19.0,3,1.5,1.1,1.5,2.15,DLWL,12.0,1,L,5.0,-3,1.0,1.0,2.0,1.8
97,"Sunday September 15, 2024",La Liga ,5,9024a00a,Girona,Michel,4-2-3-1,1,1.3,1.9,4,Barcelona,Hansi Flick,4-2-3-1,206d90db,DLWW,5.0,-2,W,6.0,1,4.0,2.4,0.0,0.0,WWWW,1.0,0,WW,1.0,0,2.0,2.3,1.0,0.7
98,"Sunday September 22, 2024",La Liga ,6,98e8af82,Rayo Vallecano,Iñigo Pérez,4-2-3-1,1,1.7,0.5,1,Atlético Madrid,Diego Simeone,5-3-2,db3b9613,WDLLW,7.0,3,LW,9.0,-2,2.0,1.0,1.5,0.85,DWDWW,2.0,-4,DW,3.0,3,1.5,1.4,1.0,0.55
99,"Sunday September 22, 2024",La Liga ,6,7848bd64,Getafe,Pepe Bordalás,5-3-2,1,1.5,0.6,1,Leganés,Borja Jiménez,3-4-3,7c6f2c78,DDLDL,18.0,-6,DD,13.0,-8,0.0,0.55,0.0,0.1,DWDLL,13.0,2,DDL,12.0,3,0.3333333333333333,0.43333333333333335,1.0,1.6333333333333335
100,"Sunday September 22, 2024",La Liga ,6,2b390eca,Athletic Club,Ernesto Valverde,4-2-3-1,3,0.7,1.3,1,Celta Vigo,Claudio Giráldez,3-4-3,f25da7fb,DLWLW,7.0,1,DWL,9.0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8666666666666667,WWLLW,5.0,0,LL,13.0,-3,2.5,2.2,3.5,2.25
101,"Sunday September 22, 2024",La Liga ,6,2a8183b3,Villarreal,Marcelino,4-4-2,1,2.2,3.9,5,Barcelona,Hansi Flick,4-3-3,206d90db,DWWDW,2.0,5,DW,9.0,2,3.0,2.2,2.5,1.9000000000000001,WWWWW,1.0,0,WWW,1.0,0,2.6666666666666665,2.1666666666666665,1.0,0.9
102,"Sunday September 29, 2024",La Liga ,8,db3b9613,Atlético Madrid,Diego Simeone,4-4-2,1,1.3,0.8,1,Real Madrid,Carlo Ancelotti,4-4-2,53a2f082,DWWDW,3.0,0,WDW,4.0,-4,2.0,2.1999999999999997,0.0,0.4666666666666666,DWWWW,2.0,-1,DDW,5.0,3,1.3333333333333333,1.7999999999999998,0.6666666666666666,0.9666666666666668
103,"Sunday September 29, 2024",La Liga ,8,fc536746,Real Betis,Manuel Pellegrini,4-2-3-1,1,2.1,0.5,0,Espanyol,Manolo González,4-4-2,a8661628,WLWLD,9.0,-4,WWL,4.0,-2,1.6666666666666667,1.9000000000000001,1.0,0.5666666666666667,DWWLL,14.0,1,LDL,20.0,1,0.3333333333333333,0.5333333333333333,1.6666666666666667,2.5
104,"Sunday September 29, 2024",La Liga ,8,f25da7fb,Celta Vigo,Claudio Giráldez,3-4-3,1,0.5,0.8,1,Girona,Michel,4-2-3-1,9024a00a,LLWLL,9.0,-6,WWL,6.0,-2,2.0,1.5333333333333332,1.0,0.6666666666666666,WWLLD,12.0,-5,LWL,7.0,-2,0.6666666666666666,1.0,1.6666666666666667,0.8333333333333334
105,"Sunday September 29, 2024",La Liga ,8,2b390eca,Athletic Club,Ernesto Valverde,4-2-3-1,1,2.0,1.1,1,Sevilla,García Pimienta,4-2-3-1,ad2be733,WLWWW,5.0,4,WLW,7.0,0,1.3333333333333333,0.7999999999999999,0.6666666666666666,1.0333333333333334,DLWLW,12.0,-4,DDL,10.0,3,1.0,1.0,1.3333333333333333,1.1333333333333333
106,"Thursday August 15, 2024",La Liga ,1,fc536746,Real Betis,Manuel Pellegrini,4-2-3-1,1,1.4,1.6,1,Girona,Michel,4-3-3,9024a00a,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
107,"Thursday August 15, 2024",La Liga ,1,2b390eca,Athletic Club,Ernesto Valverde,4-2-3-1,1,0.3,0.8,1,Getafe,Pepe Bordalás,4-1-4-1,7848bd64,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
108,"Thursday August 29, 2024",La Liga ,3,9024a00a,Girona,Michel,4-4-2,4,2.4,0.0,0,Osasuna,Vicente Moreno,4-2-3-1,03c57e2b,DL,13.0,-2,,11.0,0,,,,,DW,3.0,0,,16.0,0,,,,
109,"Thursday August 29, 2024",La Liga ,3,0049d422,Las Palmas,Luis Carrión,4-1-4-1,1,0.8,2.5,1,Real Madrid,Carlo Ancelotti,4-2-3-1,53a2f082,DL,13.0,1,D,15.0,2,2.0,1.4,2.0,1.8,DW,3.0,1,D,9.0,-1,1.0,0.6,1.0,1.0
110,"Thursday September 19, 2024",La Liga ,7,7c6f2c78,Leganés,Borja Jiménez,5-3-2,0,0.9,1.3,2,Athletic Club,Ernesto Valverde,4-2-3-1,2b390eca,WDLLD,14.0,3,WL,8.0,-2,1.0,0.9,1.0,0.95,LWLWW,5.0,4,LW,7.0,-7,2.0,1.35,2.0,1.6
111,"Thursday September 26, 2024",La Liga ,7,f25da7fb,Celta Vigo,Claudio Giráldez,3-4-3,0,1.5,0.6,1,Atlético Madrid,Diego Simeone,4-4-2,db3b9613,WLLWL,8.0,-3,WWW,8.0,-2,2.6666666666666665,1.3,1.0,1.0,WDWWD,3.0,-3,DWD,4.0,3,1.3333333333333333,1.0999999999999999,1.0,0.9333333333333332
112,"Thursday September 26, 2024",La Liga ,7,0049d422,Las Palmas,Luis Carrión,4-1-3-2,1,1.0,1.9,1,Real Betis,Manuel Pellegrini,4-2-3-1,fc536746,LDLLL,20.0,2,DDL,17.0,0,1.6666666666666667,1.2,2.0,2.0,DWLWL,9.0,-2,DL,9.0,-3,0.0,1.05,1.0,1.3
113,"Thursday September 26, 2024",La Liga ,7,a8661628,Espanyol,Manolo González,4-4-2,1,0.4,1.6,2,Villarreal,Marcelino,4-4-2,2a8183b3,LDWWL,12.0,1,LWW,12.0,0,1.6666666666666667,1.6000000000000003,1.3333333333333333,1.3,WWDWL,4.0,5,WDW,2.0,1,1.6666666666666667,1.0666666666666667,1.0,0.7999999999999999
114,"Tuesday August 27, 2024",La Liga ,3,2aa12281,Mallorca,Jagoba Arrasate,4-3-3,0,0.9,0.7,0,Sevilla,García Pimienta,4-3-3,ad2be733,DL,13.0,-3,D,15.0,-4,1.0,1.0,1.0,0.6,DL,13.0,-5,D,9.0,-1,2.0,1.8,2.0,1.4
115,"Tuesday August 27, 2024",La Liga ,3,98e8af82,Rayo Vallecano,Iñigo Pérez,4-4-2,1,0.4,1.4,2,Barcelona,Hansi Flick,4-2-3-1,206d90db,WD,3.0,3,,11.0,0,,,,,WW,1.0,0,W,1.0,0,2.0,3.2,1.0,1.0
116,"Tuesday September 17, 2024",La Liga ,7,2aa12281,Mallorca,Jagoba Arrasate,4-2-3-1,1,1.2,0.6,0,Real Sociedad,Imanol Alguacil,4-1-4-1,e31d1cd9,LDWLW,9.0,-3,DDL,12.0,-3,0.6666666666666666,0.7333333333333334,1.0,1.0333333333333334,WLDLD,15.0,1,WDD,3.0,2,0.3333333333333333,0.6999999999999998,0.0,1.0666666666666667
117,"Tuesday September 24, 2024",La Liga ,7,53a2f082,Real Madrid,Carlo Ancelotti,4-3-3,3,1.3,0.9,2,Alavés,Luis García,4-4-2,8d6fd021,WDWWW,2.0,-1,WWW,1.0,3,3.0,2.966666666666667,0.3333333333333333,0.43333333333333335,DWWLW,5.0,-5,LWL,15.0,-6,1.6666666666666667,1.7,2.0,1.1333333333333335
118,"Tuesday September 24, 2024",La Liga ,7,dcc91a7b,Valencia,Rubén Baraja,4-4-2,0,0.7,0.5,0,Osasuna,Vicente Moreno,4-3-3,03c57e2b,LLDLW,18.0,0,LDW,18.0,-5,1.3333333333333333,0.8333333333333334,1.0,1.366666666666667,WLWLW,5.0,3,LL,11.0,5,0.5,0.15,3.5,2.0
119,"Tuesday September 24, 2024",La Liga ,7,ad2be733,Sevilla,García Pimienta,4-2-3-1,2,2.1,0.7,1,Valladolid,Paulo Pezzolano,4-3-3,17859612,LDLWL,15.0,-4,LLW,12.0,-3,0.6666666666666666,1.0999999999999999,1.3333333333333333,1.2666666666666666,LDLLD,15.0,-1,LLL,15.0,0,0.3333333333333333,0.4666666666666666,4.333333333333333,2.8666666666666667
120,"Wednesday August 28, 2024",La Liga ,3,e31d1cd9,Real Sociedad,Imanol Alguacil,4-4-2,1,1.0,1.6,2,Alavés,Luis García,4-2-3-1,8d6fd021,LW,9.0,2,L,19.0,-1,1.0,1.1,2.0,1.1,LD,13.0,-2,L,6.0,-3,1.0,1.6,2.0,0.8
121,"Wednesday August 28, 2024",La Liga ,3,2b390eca,Athletic Club,Ernesto Valverde,4-2-3-1,1,1.4,0.1,0,Valencia,Rubén Baraja,4-4-2,dcc91a7b,DL,13.0,1,D,4.0,1,1.0,0.3,1.0,0.8,LL,19.0,0,L,16.0,0,1.0,0.9,3.0,1.3
122,"Wednesday August 28, 2024",La Liga ,3,17859612,Valladolid,Paulo Pezzolano,4-3-3,0,1.1,0.2,0,Leganés,Borja Jiménez,4-2-3-1,7c6f2c78,WL,9.0,0,W,4.0,-2,1.0,0.8,0.0,0.7,DW,3.0,1,D,9.0,2,1.0,1.0,1.0,1.7
123,"Wednesday August 28, 2024",La Liga ,3,db3b9613,Atlético Madrid,Diego Simeone,5-3-2,0,2.3,0.6,0,Espanyol,Manolo González,5-3-2,a8661628,DW,3.0,-2,W,4.0,-2,3.0,1.2,0.0,0.7,LL,19.0,-3,L,12.0,1,0.0,0.7,1.0,0.8
124,"Wednesday September 18, 2024",La Liga ,3,fc536746,Real Betis,Manuel Pellegrini,4-2-3-1,2,2.6,0.6,1,Getafe,Pepe Bordalás,4-2-3-1,7848bd64,DD,11.0,-1,D,4.0,1,1.0,1.4,1.0,1.6,DD,11.0,-4,D,12.0,-2,1.0,0.8,1.0,0.3
125,"Wednesday September 25, 2024",La Liga ,7,9024a00a,Girona,Michel,4-4-2,0,2.0,0.5,0,Rayo Vallecano,Iñigo Pérez,4-4-2,98e8af82,LWWLL,12.0,-3,WL,8.0,1,2.5,1.85,2.0,0.95,DLLWD,9.0,1,WDL,7.0,7,1.0,0.8666666666666667,1.0,1.0666666666666667
